message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1005-veh_000-000000,cam-1005-veh_000-000000,case-corridor-1005-veh_000-benign,root-63120c563e05bdcf854b9729,1005,veh_000,ps-e26fbc5b00543bc6,CAM,1.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-63120c563e05bdcf854b,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1005-veh_000-000001,cam-1005-veh_000-000001,case-corridor-1005-veh_000-benign,root-5ba81a295f38f65d0aaeaea1,1005,veh_000,ps-e26fbc5b00543bc6,CAM,2.0,19.612222321103324,-4.8,14.512222321103327,2.5122223211033265,19.612222321103324,-4.8,14.512222321103327,2.5122223211033265,nonce-5ba81a295f38f65d0aae,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1005-veh_001-000000,cam-1005-veh_001-000000,case-corridor-1005-veh_001-benign,root-1e97471f7ad2b22033b3e1fe,1005,veh_001,ps-54653f2b2619718e,CAM,2.0,1594.9,4.8,13.0,0.0,1594.9,4.8,13.0,0.0,nonce-1e97471f7ad2b22033b3,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1005-veh_000-000002,cam-1005-veh_000-000002,case-corridor-1005-veh_000-benign,root-3edad6acb605e07ae338c301,1005,veh_000,ps-e26fbc5b00543bc6,CAM,3.0,35.84738345285412,-4.8,16.235161131750793,1.7229388106474666,35.84738345285412,-4.8,16.235161131750793,1.7229388106474666,nonce-3edad6acb605e07ae338,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1005-veh_001-000001,cam-1005-veh_001-000001,case-corridor-1005-veh_001-benign,root-ec3b8a5af57df814f083a227,1005,veh_001,ps-54653f2b2619718e,CAM,3.0,1579.3007940168072,4.8,15.59920598319266,2.5992059831926593,1579.3007940168072,4.8,15.59920598319266,2.5992059831926593,nonce-ec3b8a5af57df814f083,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1005-veh_002-000000,cam-1005-veh_002-000000,case-corridor-1005-veh_002-benign,root-786abcd345f3ab3d0356d40f,1005,veh_002,ps-c3ce8ed2a53b527c,CAM,3.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-786abcd345f3ab3d0356,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1005-veh_000-000003,cam-1005-veh_000-000003,case-corridor-1005-veh_000-benign,root-8ea0ff2de0e1599840177a59,1005,veh_000,ps-e26fbc5b00543bc6,CAM,4.0,51.79942865971942,-4.8,15.952045206865298,-0.28311592488549486,51.79942865971942,-4.8,15.952045206865298,-0.28311592488549486,nonce-8ea0ff2de0e159984017,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1005-veh_001-000002,cam-1005-veh_001-000002,case-corridor-1005-veh_001-benign,root-5093dc8a77240db35315fbe8,1005,veh_001,ps-54653f2b2619718e,CAM,4.0,1563.2300066730147,4.8,16.07078734379262,0.47158136059996103,1563.2300066730147,4.8,16.07078734379262,0.47158136059996103,nonce-5093dc8a77240db35315,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1005-veh_002-000001,cam-1005-veh_002-000001,case-corridor-1005-veh_002-benign,root-30cf1dc674e80c22a2606246,1005,veh_002,ps-c3ce8ed2a53b527c,CAM,4.0,19.68441217080224,-4.8,14.584412170802242,2.584412170802242,19.68441217080224,-4.8,14.584412170802242,2.584412170802242,nonce-30cf1dc674e80c22a260,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1005-veh_003-000000,cam-1005-veh_003-000000,case-corridor-1005-veh_003-benign,root-dcba62f71cee4048de29b40a,1005,veh_003,ps-d6c25dac4bb32f5d,CAM,4.0,1594.9,4.8,13.0,0.0,1594.9,4.8,13.0,0.0,nonce-dcba62f71cee4048de29,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
